"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","EMPINDUS","SERV","THND_PER","Q","2018-Q4",3166.121,
"CZE","EMPINDUS","SERV","THND_PER","Q","2019-Q1",3189.893,
"CZE","EMPINDUS","SERV","THND_PER","Q","2019-Q2",3197.227,
"CZE","EMPINDUS","SERV","THND_PER","Q","2019-Q3",3184.13,
"CZE","EMPINDUS","SERV","THND_PER","Q","2019-Q4",3173.45,
"CZE","EMPINDUS","SERV","THND_PER","Q","2020-Q1",3194.397,
"CZE","EMPINDUS","SERV","THND_PER","Q","2020-Q2",3136.937,
"CZE","EMPINDUS","SERV","THND_PER","Q","2020-Q3",3133.595,
"CZE","EMPINDUS","SERV","THND_PER","Q","2020-Q4",3129.171,
"CZE","EMPINDUS","SERV","THND_PER","Q","2021-Q1",3125.354,
"CZE","EMPINDUS","SERV","THND_PER","Q","2021-Q2",3136.172,
"CZE","EMPINDUS","SERV","THND_PER","Q","2021-Q3",3178.223,
"CZE","EMPINDUS","SERV","THND_PER","Q","2021-Q4",3197.651,
"CZE","EMPINDUS","SERV","THND_PER","Q","2022-Q1",3153.299,
"CZE","EMPINDUS","SERV","THND_PER","Q","2022-Q2",3170.041,
"CZE","EMPINDUS","SERV","THND_PER","Q","2022-Q3",3152.538,
"CZE","EMPINDUS","SERV","THND_PER","Q","2022-Q4",3143.922,
"DNK","EMPINDUS","AGR","THND_PER","Q","1995-Q1",106,
"DNK","EMPINDUS","AGR","THND_PER","Q","1995-Q2",118,
"DNK","EMPINDUS","AGR","THND_PER","Q","1995-Q3",130,
"DNK","EMPINDUS","AGR","THND_PER","Q","1995-Q4",112,
"DNK","EMPINDUS","AGR","THND_PER","Q","1996-Q1",101,
"DNK","EMPINDUS","AGR","THND_PER","Q","1996-Q2",106,
"DNK","EMPINDUS","AGR","THND_PER","Q","1996-Q3",111,
"DNK","EMPINDUS","AGR","THND_PER","Q","1996-Q4",109,
"DNK","EMPINDUS","AGR","THND_PER","Q","1997-Q1",98,
"DNK","EMPINDUS","AGR","THND_PER","Q","1997-Q2",102,
"DNK","EMPINDUS","AGR","THND_PER","Q","1997-Q3",103,
"DNK","EMPINDUS","AGR","THND_PER","Q","1997-Q4",104,
"DNK","EMPINDUS","AGR","THND_PER","Q","1998-Q1",89,
"DNK","EMPINDUS","AGR","THND_PER","Q","1998-Q2",99,
"DNK","EMPINDUS","AGR","THND_PER","Q","1998-Q3",107,
"DNK","EMPINDUS","AGR","THND_PER","Q","1998-Q4",100,
"DNK","EMPINDUS","AGR","THND_PER","Q","1999-Q1",92.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","1999-Q2",89.6,
"DNK","EMPINDUS","AGR","THND_PER","Q","1999-Q3",86.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","1999-Q4",82.6,
"DNK","EMPINDUS","AGR","THND_PER","Q","2000-Q1",96.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","2000-Q2",99.3,
"DNK","EMPINDUS","AGR","THND_PER","Q","2000-Q3",88.7,
"DNK","EMPINDUS","AGR","THND_PER","Q","2000-Q4",77.9,
"DNK","EMPINDUS","AGR","THND_PER","Q","2001-Q1",89.4,
"DNK","EMPINDUS","AGR","THND_PER","Q","2001-Q2",96.2,
"DNK","EMPINDUS","AGR","THND_PER","Q","2001-Q3",104.7,
"DNK","EMPINDUS","AGR","THND_PER","Q","2001-Q4",82.7,
"DNK","EMPINDUS","AGR","THND_PER","Q","2002-Q1",84.8,
"DNK","EMPINDUS","AGR","THND_PER","Q","2002-Q2",87.8,
"DNK","EMPINDUS","AGR","THND_PER","Q","2002-Q3",90.5,
"DNK","EMPINDUS","AGR","THND_PER","Q","2002-Q4",98.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","2003-Q1",82.6,
"DNK","EMPINDUS","AGR","THND_PER","Q","2003-Q2",88.9,
"DNK","EMPINDUS","AGR","THND_PER","Q","2003-Q3",83.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","2003-Q4",87,
"DNK","EMPINDUS","AGR","THND_PER","Q","2004-Q1",86.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","2004-Q2",89.5,
"DNK","EMPINDUS","AGR","THND_PER","Q","2004-Q3",86.7,
"DNK","EMPINDUS","AGR","THND_PER","Q","2004-Q4",94.6,
"DNK","EMPINDUS","AGR","THND_PER","Q","2005-Q1",79.3,
"DNK","EMPINDUS","AGR","THND_PER","Q","2005-Q2",88,
"DNK","EMPINDUS","AGR","THND_PER","Q","2005-Q3",89.5,
"DNK","EMPINDUS","AGR","THND_PER","Q","2005-Q4",93,
"DNK","EMPINDUS","AGR","THND_PER","Q","2006-Q1",89.9,
"DNK","EMPINDUS","AGR","THND_PER","Q","2006-Q2",82.1,
"DNK","EMPINDUS","AGR","THND_PER","Q","2006-Q3",92.3,
"DNK","EMPINDUS","AGR","THND_PER","Q","2006-Q4",81.9,
"DNK","EMPINDUS","AGR","THND_PER","Q","2007-Q1",92,
"DNK","EMPINDUS","AGR","THND_PER","Q","2007-Q2",82.8,
"DNK","EMPINDUS","AGR","THND_PER","Q","2007-Q3",78.2,
"DNK","EMPINDUS","AGR","THND_PER","Q","2007-Q4",80.6,
"DNK","EMPINDUS","AGR","THND_PER","Q","2008-Q1",69.9,
"DNK","EMPINDUS","AGR","THND_PER","Q","2008-Q2",69.8,
"DNK","EMPINDUS","AGR","THND_PER","Q","2008-Q3",81.7,
"DNK","EMPINDUS","AGR","THND_PER","Q","2008-Q4",82.3,
"DNK","EMPINDUS","AGR","THND_PER","Q","2009-Q1",79.80927,
"DNK","EMPINDUS","AGR","THND_PER","Q","2009-Q2",72.99397,
"DNK","EMPINDUS","AGR","THND_PER","Q","2009-Q3",75.61547,
"DNK","EMPINDUS","AGR","THND_PER","Q","2009-Q4",71.4813,
"DNK","EMPINDUS","AGR","THND_PER","Q","2010-Q1",68.41352,
"DNK","EMPINDUS","AGR","THND_PER","Q","2010-Q2",69.02678,
"DNK","EMPINDUS","AGR","THND_PER","Q","2010-Q3",65.71783,
"DNK","EMPINDUS","AGR","THND_PER","Q","2010-Q4",67.54186,
"DNK","EMPINDUS","AGR","THND_PER","Q","2011-Q1",61.82478,
"DNK","EMPINDUS","AGR","THND_PER","Q","2011-Q2",66.48526,
"DNK","EMPINDUS","AGR","THND_PER","Q","2011-Q3",62.39622,
"DNK","EMPINDUS","AGR","THND_PER","Q","2011-Q4",63.79374,
"DNK","EMPINDUS","AGR","THND_PER","Q","2012-Q1",69.2873,
"DNK","EMPINDUS","AGR","THND_PER","Q","2012-Q2",69.21925,
"DNK","EMPINDUS","AGR","THND_PER","Q","2012-Q3",69.74149,
"DNK","EMPINDUS","AGR","THND_PER","Q","2012-Q4",70.35197,
"DNK","EMPINDUS","AGR","THND_PER","Q","2013-Q1",68.30888,
"DNK","EMPINDUS","AGR","THND_PER","Q","2013-Q2",70.72015,
"DNK","EMPINDUS","AGR","THND_PER","Q","2013-Q3",64.96756,
"DNK","EMPINDUS","AGR","THND_PER","Q","2013-Q4",68.90341,
"DNK","EMPINDUS","AGR","THND_PER","Q","2014-Q1",64.06676,
"DNK","EMPINDUS","AGR","THND_PER","Q","2014-Q2",65.36639,
"DNK","EMPINDUS","AGR","THND_PER","Q","2014-Q3",68.3372,
"DNK","EMPINDUS","AGR","THND_PER","Q","2014-Q4",65.82967,
"DNK","EMPINDUS","AGR","THND_PER","Q","2015-Q1",68.93919,
"DNK","EMPINDUS","AGR","THND_PER","Q","2015-Q2",66.41388,
"DNK","EMPINDUS","AGR","THND_PER","Q","2015-Q3",67.35101,
"DNK","EMPINDUS","AGR","THND_PER","Q","2015-Q4",66.49593,
"DNK","EMPINDUS","AGR","THND_PER","Q","2016-Q1",63.87157,
"DNK","EMPINDUS","AGR","THND_PER","Q","2016-Q2",65.28219,
"DNK","EMPINDUS","AGR","THND_PER","Q","2016-Q3",62.01213,
"DNK","EMPINDUS","AGR","THND_PER","Q","2016-Q4",64.23412,
"DNK","EMPINDUS","AGR","THND_PER","Q","2017-Q1",58.45749,
"DNK","EMPINDUS","AGR","THND_PER","Q","2017-Q2",60.50879,
"DNK","EMPINDUS","AGR","THND_PER","Q","2017-Q3",56.05907,
"DNK","EMPINDUS","AGR","THND_PER","Q","2017-Q4",58.07464,
"DNK","EMPINDUS","AGR","THND_PER","Q","2018-Q1",57.0427,
"DNK","EMPINDUS","AGR","THND_PER","Q","2018-Q2",62.53901,
"DNK","EMPINDUS","AGR","THND_PER","Q","2018-Q3",61.49576,
"DNK","EMPINDUS","AGR","THND_PER","Q","2018-Q4",66.72253,
"DNK","EMPINDUS","AGR","THND_PER","Q","2019-Q1",61.10583,
"DNK","EMPINDUS","AGR","THND_PER","Q","2019-Q2",66.74034,
"DNK","EMPINDUS","AGR","THND_PER","Q","2019-Q3",63.15501,
"DNK","EMPINDUS","AGR","THND_PER","Q","2019-Q4",63.99882,
"DNK","EMPINDUS","AGR","THND_PER","Q","2020-Q1",61.76219,
"DNK","EMPINDUS","AGR","THND_PER","Q","2020-Q2",57.83326,
"DNK","EMPINDUS","AGR","THND_PER","Q","2020-Q3",61.06844,
"DNK","EMPINDUS","AGR","THND_PER","Q","2020-Q4",59.83611,
"DNK","EMPINDUS","AGR","THND_PER","Q","2021-Q1",60.27788,
"DNK","EMPINDUS","AGR","THND_PER","Q","2021-Q2",59.11513,
"DNK","EMPINDUS","AGR","THND_PER","Q","2021-Q3",57.84742,
"DNK","EMPINDUS","AGR","THND_PER","Q","2021-Q4",58.75957,
"DNK","EMPINDUS","AGR","THND_PER","Q","2022-Q1",61.53011,
"DNK","EMPINDUS","AGR","THND_PER","Q","2022-Q2",61.32954,
"DNK","EMPINDUS","AGR","THND_PER","Q","2022-Q3",66.61692,
"DNK","EMPINDUS","AGR","THND_PER","Q","2022-Q4",63.22343,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1998-Q2",179.1736,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1998-Q3",181.4361,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1998-Q4",183.2484,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q1",185.1538,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q2",186.8663,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q3",186.7135,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","1999-Q4",176.4663,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q1",176.3358,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q2",182.6889,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q3",180.4393,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2000-Q4",193.036,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q1",190.6733,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q2",181.2301,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q3",181.79,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2001-Q4",177.8065,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q1",177.5117,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q2",181.1636,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q3",178.8529,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2002-Q4",182.7718,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q1",184.9018,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q2",177.8264,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q3",180.6064,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2003-Q4",179.4655,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q1",176.5404,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q2",188.276,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q3",188.3832,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2004-Q4",189.9004,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q1",191.376,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q2",192.0518,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q3",195.1048,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2005-Q4",195.9674,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q1",205.2704,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q2",202.1033,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q3",198.437,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2006-Q4",204.3894,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q1",189.7099,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q2",197.2648,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q3",198.9221,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2007-Q4",193.6033,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q1",203.8766,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q2",201.8347,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q3",192.4997,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2008-Q4",191.589,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q1",181.8226,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q2",170.9849,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q3",173.2552,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2009-Q4",175.8373,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q1",165.418,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q2",145.5788,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q3",155.6467,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2010-Q4",170.1565,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q1",160.3249,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q2",151.8614,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q3",156.0813,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2011-Q4",168.4324,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q1",149.6763,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q2",160.7876,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q3",161.1768,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2012-Q4",156.1593,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q1",154.5073,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q2",158.0683,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q3",167.6838,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2013-Q4",158.7407,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q1",151.9965,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q2",163.0978,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q3",171.0382,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2014-Q4",160.5675,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q1",168.6596,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q2",170.9148,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q3",161.409,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2015-Q4",159.6166,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q1",153.6543,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q2",167.9003,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q3",157.3283,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2016-Q4",150.117,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q1",166.3553,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q2",173.647,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q3",166.8139,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2017-Q4",172.1838,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q1",176.8893,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q2",182.1673,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q3",180.5543,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2018-Q4",176.5892,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q1",175.3926,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q2",171.8653,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q3",179.136,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2019-Q4",183.3062,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q1",173.9843,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q2",162.7304,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q3",184.1767,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2020-Q4",191.7087,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q1",193.2506,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q2",192.6596,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q3",193.5234,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2021-Q4",191.4664,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2022-Q1",205.0974,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2022-Q2",209.7298,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2022-Q3",188.4142,
"DNK","EMPINDUS","CONSTR","THND_PER","Q","2022-Q4",174.1586,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q1",709.1538,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q2",721.3663,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q3",715.9135,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","1999-Q4",702.4663,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q1",719.2358,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q2",686.689,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q3",710.7393,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2000-Q4",712.436,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q1",690.4733,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q2",690.7302,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q3",681.79,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2001-Q4",678.6065,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q1",674.9117,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q2",644.2636,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q3",674.8529,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2002-Q4",637.8718,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q1",646.5018,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q2",623.5264,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q3",648.8063,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2003-Q4",654.6655,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q1",639.8404,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q2",643.5759,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q3",646.8832,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2004-Q4",637.7004,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q1",649.976,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q2",655.6519,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q3",657.8047,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2005-Q4",662.2674,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q1",656.7703,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q2",648.1033,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q3",657.937,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2006-Q4",652.3893,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q1",651.7098,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q2",653.9648,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q3",659.822,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2007-Q4",636.1033,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q1",646.2766,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q2",661.7347,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q3",671.5997,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2008-Q4",659.889,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q1",582.9226,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q2",563.3849,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q3",559.0552,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2009-Q4",551.3373,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q1",547.118,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q2",524.9788,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q3",526.0468,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2010-Q4",535.8566,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q1",533.825,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q2",535.5613,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q3",536.4813,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2011-Q4",544.9324,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q1",522.1763,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q2",537.3876,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q3",536.9768,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2012-Q4",519.7593,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q1",516.3073,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q2",530.6683,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q3",526.7838,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2013-Q4",516.1407,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q1",501.5965,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q2",518.6978,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q3",534.5381,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2014-Q4",524.6675,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q1",538.1596,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q2",534.4148,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q3",515.709,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2015-Q4",527.5165,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q1",527.3543,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q2",531.1003,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q3",509.1283,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2016-Q4",532.217,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q1",518.5553,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q2",533.947,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q3",524.6139,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2017-Q4",530.1838,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q1",539.1893,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q2",528.2673,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q3",529.5543,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2018-Q4",540.7891,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q1",537.1926,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q2",527.7653,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q3",529.6359,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2019-Q4",532.9062,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q1",528.8843,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q2",527.7304,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q3",545.6766,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2020-Q4",539.0087,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q1",547.0507,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q2",567.2596,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q3",554.9233,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2021-Q4",552.8664,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q1",557.0974,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q2",579.2298,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q3",572.2142,
"DNK","EMPINDUS","INDUSCONSTR","THND_PER","Q","2022-Q4",557.7585,
"DNK","EMPINDUS","MFG","THND_PER","Q","1998-Q2",503.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","1998-Q3",508.5235,
"DNK","EMPINDUS","MFG","THND_PER","Q","1998-Q4",508.2702,
"DNK","EMPINDUS","MFG","THND_PER","Q","1999-Q1",504.8,
"DNK","EMPINDUS","MFG","THND_PER","Q","1999-Q2",512.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","1999-Q3",510.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","1999-Q4",504.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2000-Q1",523.5,
"DNK","EMPINDUS","MFG","THND_PER","Q","2000-Q2",490,
"DNK","EMPINDUS","MFG","THND_PER","Q","2000-Q3",515,
"DNK","EMPINDUS","MFG","THND_PER","Q","2000-Q4",501.6,
"DNK","EMPINDUS","MFG","THND_PER","Q","2001-Q1",484.3,
"DNK","EMPINDUS","MFG","THND_PER","Q","2001-Q2",492.7,
"DNK","EMPINDUS","MFG","THND_PER","Q","2001-Q3",484.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2001-Q4",484.1,
"DNK","EMPINDUS","MFG","THND_PER","Q","2002-Q1",481.4,
"DNK","EMPINDUS","MFG","THND_PER","Q","2002-Q2",443.8,
